,Sentences,Title,Harry Potter
4618, it command a wide view all round; and there we shall have a chance to look about u ,LOTR1,False
4619, gandalf will make for that point if he follow u ,LOTR1,False
4620, after weathertop our journey will become more difficult and we shall have to choose between variou danger ,LOTR1,False
4621, when did you last see gandalf ,LOTR1,False
4622, do you know where he i or what he i doing ,LOTR1,False
4623, i do not know  he said ,LOTR1,False
4624, i came west with him in the spring ,LOTR1,False
4625, i have often kept watch on the border of the shire in the last few year when he wa busy elsewhere ,LOTR1,False
4626, he seldom left it unguarded ,LOTR1,False
4627, we last met on the first of may: at sam ford down the brandywine ,LOTR1,False
4628, he told me that hi busin with you had gone well and that you would be starting for rivendell in the last week of september ,LOTR1,False
4629, a i knew he wa at your side i went away on a journey of my own ,LOTR1,False
4630, and that ha proved ill; for plainly some new reached him and i wa not at hand to help ,LOTR1,False
4631, i am troubled for the first time since i have known him ,LOTR1,False
4632, we should have had message even if he could not come himself ,LOTR1,False
4633, when i returned many day ago i heard the ill new ,LOTR1,False
4634, the tiding had gone far and wide that gandalf wa missing and the horsemen had been seen ,LOTR1,False
4635, it wa the elven folk of gildor that told me this; and later they told me that you had left your home; but there wa no new of your leaving buckland ,LOTR1,False
4636, i have been watching the east road anxiously ,LOTR1,False
4637, do you think the black rider have anything to do with it with gandalf absence i mean ,LOTR1,False
4638, i do not know of anything else that could have hindered him except the enemy himself  said strider ,LOTR1,False
4639, but do not give up hope  ,LOTR1,False
4640, gandalf i greater than you shire folk know a a rule you can only see hi joke and toy ,LOTR1,False
4641, but thi busin of our will be hi greatest task ,LOTR1,False
4642, i am sorry  he said but i am dead tired ,LOTR1,False
4643, in spite of all the danger and worry i must go to bed or sleep where i sit ,LOTR1,False
4644, where i that silly fellow merry ,LOTR1,False
4645, it would be the last straw if we had to go out in the dark to look for him ,LOTR1,False
4646, at that moment they heard a door slam; then feet came running along the passage ,LOTR1,False
4647, merry came in with a rush followed by nob ,LOTR1,False
4648, he shut the door hastily and leaned against it ,LOTR1,False
4649, he wa out of breath ,LOTR1,False
4650, they stared at him in alarm for a moment before he gasped: i have seen them frodo ,LOTR1,False
4651, i stayed indoor for an hour ,LOTR1,False
4652, then a you did not come back i went out for a stroll ,LOTR1,False
4653, i had come back again and wa standing just outside the light of the lamp looking at the star ,LOTR1,False
4654, suddenly i shivered and felt that something horrible wa creeping near: there wa a son of deeper shade among the shadow acros the road just beyond the edge of the lamplight ,LOTR1,False
4655, it slid away at once into the dark without a sound ,LOTR1,False
4656, which way did it go ,LOTR1,False
4657, asked strider suddenly and sharply ,LOTR1,False
4658, merry started noticing the stranger for the first time ,LOTR1,False
4659, thi i a friend of gandalf ,LOTR1,False
4660, it seemed to make off up the road eastward  continued merry ,LOTR1,False
4661, of course it vanished almost at once; but i went round the corner and on a far a the last house on the road ,LOTR1,False
4662, strider looked at merry with wonder ,LOTR1,False
4663, you have a stout heart  he said; but it wa foolish ,LOTR1,False
4664, i dont know  said merry ,LOTR1,False
4665, neither brave nor silly i think ,LOTR1,False
4666, i could hardly help myself ,LOTR1,False
4667, i seemed to be drawn somehow ,LOTR1,False
4668, anyway i went and suddenly i heard voice by the hedge ,LOTR1,False
4669, one wa muttering; and the other wa whispering or hissing ,LOTR1,False
4670, i couldnt hear a word that wa said ,LOTR1,False
4671, i did not creep any closer because i began to tremble all over ,LOTR1,False
4672, then i felt terrified and i turned back and wa just going to bolt home when something came behind me and i ,LOTR1,False
4673, i found him sir  put in nob ,LOTR1,False
4674, mr butterbur sent me out with a lantern ,LOTR1,False
4675, i went down to west gate and then back up toward south gate ,LOTR1,False
4676, just nigh bill ferny house i thought i could see something in the road ,LOTR1,False
4677, i couldnt swear to it but it looked to me a if two men wa stooping over something lilting it ,LOTR1,False
4678, i gave a shout but where i got up to the spot there wa no sign of them and only mr brandybuck lying by the roadside ,LOTR1,False
4679, he seemed to be asleep ,LOTR1,False
4680, i thought i had fallen into deep water he say to me when i shook him ,LOTR1,False
4681, very queer he wa and a soon a i had roused him he got up and ran back here like a hare ,LOTR1,False
4682, i am afraid that true  said merry though i dont know what i said ,LOTR1,False
4683, i had an ugly dream which i cant remember ,LOTR1,False
4684, i dont know what came over me ,LOTR1,False
4685, i do  said strider ,LOTR1,False
4686, the rider must have left their horse outside and passed back through the south gate in secret ,LOTR1,False
4687, they will know all the new now for they have visited bill ferny; and probably that southerner wa a spy a well ,LOTR1,False
4688, something may happen in the night before we leave bree ,LOTR1,False
4689, will they attack the inn ,LOTR1,False
4690, no i think not  said strider ,LOTR1,False
4691, they are not all here yet ,LOTR1,False
4692, and in any case that i not their way ,LOTR1,False
4693, in dark and lonelin they are strongest; they will not openly attack a house where there are light and many people not until they are desperate not while all the long league of eriador still lie before u ,LOTR1,False
4694, but their power i in terror and already some in bree are in their clutch ,LOTR1,False
4695, they will drive these wretche to some evil work: ferny and some of the stranger and maybe the gatekeeper too ,LOTR1,False
4696, they had word with harry at west gate on monday ,LOTR1,False
4697, he wa white and shaking when they left him ,LOTR1,False
4698, we seem to have enemie all round  said frodo ,LOTR1,False
4699, what are we to do ,LOTR1,False
4700, stay here and do not go to your room  ,LOTR1,False
4701, they are sure to have found out which those are ,LOTR1,False
4702, the hobbit room have window looking north and close to the ground ,LOTR1,False
4703, we will all remain together and bar thi window and the door ,LOTR1,False
4704, but first nob and i will fetch your luggage ,LOTR1,False
4705, while strider wa gone frodo gave merry a rapid account of all that had happened since supper ,LOTR1,False
4706, merry wa still reading and pondering gandalf letter when strider and nob returned ,LOTR1,False
4707, well master  said nob ive ruffled up the clothe and put in a bolster down the middle of each bed ,LOTR1,False
4708, and i made a nice imitation of your head with a brown woollen mat mr bag underhill sir  he added with a grin ,LOTR1,False
4709, but what will happen when they have penetrated the disguise ,LOTR1,False
4710, we shall see  said strider ,LOTR1,False
4711, fet u hope to hold the fort till morning ,LOTR1,False
4712, good night to you  said nob and went off to take hi part in the watch on the door ,LOTR1,False
4713, their bag and gear they piled on the parlour floor ,LOTR1,False
4714, they pushed a low chair against the door and shut the window ,LOTR1,False
4715, peering out frodo saw that the night wa still clear ,LOTR1,False
4716, the sickle wa swinging bright above the shoulder of bree hill ,LOTR1,False
4717, he then closed and barred the heavy inside shutter and drew the curtain together ,LOTR1,False
4718, strider built up the fire and blew out all the candle ,LOTR1,False
4719, the hobbit lay down on their blanket with their feet toward the hearth; but strider settled himself in the chair against the door ,LOTR1,False
4720, they talked for a little for merry still had several question to ask ,LOTR1,False
4721, chuckled merry a he rolled himself in hi blanket ,LOTR1,False
4722, very ridiculou of you frodo ,LOTR1,False
4723, but i wish i had been there to see ,LOTR1,False
4724, the worthie of bree will be discussing it a hundred year hence ,LOTR1,False
4725, i hope so  said strider ,LOTR1,False
4726, then they all fell silent and one by one the hobbit dropped off to sleep ,LOTR1,False
4727, a knife in the dark a they prepared for sleep in the inn at bree darkn lay on buckland; a mist strayed in the dell and along the river bank ,LOTR1,False
4728, the house at crickhollow stood silent ,LOTR1,False
4729, fatty bolger opened the door cautiously and peered out ,LOTR1,False
